Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
115,Jornal do Commercio,264,4,http://memoria.bn.br/DocReader/364568_03/1044,6-Oct-1840,fuga,,1,,,Cochrane/Leandro Sanches,M,oficial de sapateiro,Joaquim,,M,,,escravo,Rua dos Ciganos,,"Fugio, no dia 23 de setembro, do lugar de Pirahy, Ponte de Maria Gonçalves, hum escravo de nação, por nome Joaquim,official de sapateiro, ja bastante idoso, tendo bastantes cabellos brancos, alto, magro, e com calva. Quem delle llevar noticia, ou o apprehender, dirija-se, nesta cidade, á rua dos Ciganos, casa do Dr. Coehrane; ou em Pirahy, em casa de Leandro Sanches, que receberá alviçaras.",,,,,,,,,,,,,,,,
344,Jornal do Comercio,274,4,http://memoria.bn.br/DocReader/364568_03/1084,16-Oct-1840,fuga,,1,,,Francisco Marinho Machado,M,,Antonio,,M,20,fula,escravo crioulo,"Rio Vermelho, Freguesia do Rio Bonito ou Cadeia, 33",,"Fugio, da fazenda co capitão- mor Francisco Marinho Machado, no Rio Vermelho , freguesia do Rio Bonito, hum escravo crioulo , de nome Antonio , cör fula, alto, magro , com as pernas finas e comrpidas , nariz pequeno e afilado, idade de 20 annos, com camisa branca e calça azul, o qual foi visto de S. Lourenço para Nitheroy. Quem o levar á dita fazenda ou á rua da Cadêa n. 33, recebera alviçaras",,,,,,,,,,,,,,,,
78,Jornal do Commercio,263,3,http://memoria.bn.br/DocReader/364568_03/1039,5-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará lelilão, no dia 5° feira 7 do corrente, pelas 11 horas da manhã, na sua casa, rua do Ouvidor n. 84, de diversos escravos de ambos os sexos, pertencentes aos administradores da casa fallida de Antonio José Abreu Guimarães. Na mesma ocasião vender-se-ha tambem huma grande diversidade de escravos, pertencentes a diversos particulares, os quaes serao vendidos com condição de perfeita saude e fiança de boa vendas.",,,,,,,,,,,,,,,,
106,Jornal do Commercio,264,3,http://memoria.bn.br/DocReader/364568_03/1043,6-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, amanhã 4° feira 7 do corrente, pelas 11 horas da manhã, na sua casa, rua do Ouvidor n. 84, de diversos escravos de ambos os sexos, pertencentes aos administradores da casa fallida de Antonio José Abreu Guimarães. Na mesma ocasião vender-se-ha tambem huma grande diversidade de escravos, pertencentes a diversos particulares, os quaes serao vendidos com condição de perfeita saúde e fiança de boas vendas.",,,,,,,,,,,,,,,,
138,Jornal do Commercio,265,3,http://memoria.bn.br/DocReader/364568_03/1047,7-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,"oficiais de pedreiro, carpinteiro , alfaiates, ferreiros, boleiros, capoeiros e cozinheiros/ mocambas, lavadeiras, engomadeiras e costureiras",,,M/F,,pretos e pretas,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão, hoje quarta feira 7 do corrente , ás 11 horas, na sua casa, rua do Ouvidor n. 84, de varios escravos pertenentes aos administradores da casa fallida de José Abreu Guimarães. Vender-se-ha tambem, na mesma ocasião, huma grande porção de escravos de ambos os sexos, sehão-se perfeitos officiaes de pedreiros, ditos de carpinteiro, ditos alfaiate de cortar e fazer, ditos de ferreiro, bons boleeiros e copeiros, perfeitos cozinheiros de forno e fogão, e de casas particulares: lindas negrinhas muito proprias para mocambas, lavadeiras, engommadeiras, costureiras, moleques, etc. pretos e pretas de roça, etc. os quaes serão arrematados com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
253,Jornal do Commercio,270,3,http://memoria.bn.br/DocReader/364568_03/1067,12-Oct-1840,venda,oferecendo serviço,1,,,Frederico Guilherme,M,oficiais e roceiros,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, quarta feira 14 do corrente á 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, com officios e de roça, os quaes serão vendidos com condição de perfeita saúde e fiança de boas vendas.",,,,,,,,,,,,,,,,
282,Jornal do Commercio,271,3,http://memoria.bn.br/DocReader/364568_03/1071,13-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,oficiais e roceiros,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, amanhã 4° feira 14 do corrente, ás 11 horas, na sua casa, rua do Ouvidor número 84, de huma grande porção de escravos de ambos os sexos , com diversos officios e de roça, os quaes serão vendidos com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
312,Jornal do Commercio,272,4,http://memoria.bn.br/DocReader/364568_03/1076,14-Oct-1840,venda,oferecendo serviço,>1/3,,,Frederico Guilherme,M,"oficial de pedreiro/ alfaiate/carpinteiro e pajem/carregadores de café, roeceiros, mocambas, lavadeiras, engomadeiras e costureiras",,,M- F/M/M/M,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão , hoje quarta feira 14 do corrente ás 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande diversidade de escravos de ambos os sexos, e com officios, entre os quaes achão-se 1 perfeitissimo official de pedreiro de toda a obra, 1 dito excellente alfaiate de cortar e fazer, 1 dito perfeito carpinteiro, bom pagem, etc. carregadores de café, pretos e pretas de roça, moleques e negrinhas, etc; lavadeiras, engommadeiras, costureiras, mocambas, etc. os quaes serão vendidos com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
397,Jornal do Commercio,277,4,http://memoria.bn.br/docreader/364568_03/1096,19-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME, fará leilão, quarta feira, na sua casa, de huma grande porção de escravos de ambos os sexos, os quaes serão vendidos com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
425,Jornal do Commercio,278,3,http://memoria.bn.br/docreader/364568_03/1099,20-Oct-1840,venda,oferecendo serviço,>1/1,,,Frederico Guilherme,M,indefinido/ oficial de carpinteiro,,,M-F/M,24-25,indefinido/ preto,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, amanhã quarta feira, na sua casa, de huma grande porção de escravos de ambos os sexos, entre os quaes ha hum preto de 24 a 25 annos de idade, de bonita figura, perito official de carpinteiro, até de casa, engenho de mandioca, e outras obras de engenho. Vende-se com a condição de ser para fôra da provincia do Rio de Janeiro: elle he de huma essas particular, e todos serão vendidos com condição de perfeita saude e fianças de boas vendas.",,,,,,,,,,,,,,,,
554,Jornal do Commercio,284,4,http://memoria.bn.br/docreader/364568_03/1124,26-Oct-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,oficiais e roceiros,,,M/F,,,escravos,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, amanhã quarta-feira, na sua casa, rua do Ouvidor n. 84, de huma porção de escravos de ambos os sexos, com diferentes officios e de roça, os quaes serão arrematados com condição de perfeita saude e fianças de boas vendas",,,,,,,,,,,,,,,,
328,Jornal do Commercio,273,4,http://memoria.bn.br/DocReader/364568_03/1080,15-Oct-1840,fuga,,1,50,,Gregorio Francisco de Miranda,M,,André,,M,,preto,escravo,"Rua da Direita, 57",,"Ao IIIm Sr. Gregorio Francisco de Miranda, da dade de Campos, fugio hum escravo de nome André, estatura pouco mais que ordinaria, grosso, com ventre crescido, olhos grandes, bastante barba, e beiços pontudos: tem os dentes limados e he bem preto . Quem o apprehender, ou der informações para se efectuar a sua prisão , terá 50$ réis de gratificação. Pódem dirigir-se á rua Direita desta côrte n. 57, ou ao dito Sr. na cidade de Campos.",,,,,,,,,,,,,,,,
333,Jornal do Commercio,273,4,http://memoria.bn.br/DocReader/364568_03/1080,15-Oct-1840,venda,oferecendo serviço,>1,,,J Bouis,M,,,,,,,escravos,"Rua do Ouvidor, 90",,J. BOUIS fará leilão sabbado de huma grande porção de escravos com as condições de costume.,,,,,,,,,,,,,,,,
35,Jornal do Commercio,260,3,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=rio%20de%20janeiro,2-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,com oficios e sem eles,,,M/F,,,escravos,"Rua do Ouvidor, 90",,"J. BOUIS fará leilão, amanhã na sua casa, rua do Ouvidor n. 90, de huma grande quantidade de escravos ambos os sexos, com officios e sem elles, afiançados de perfeita saude e boa venda.",,,,,,,,,,,,,,,,
58,Jornal do Commercio,261,3,http://memoria.bn.br/DocReader/364568_03/1031,3-Oct-1840,venda ,oferecendo serviço,>1,,,J. Bouis,M,"carpinteiros , pedreiros, mocambas, lavadeiras e roceiros",,,M/F,,pretos/ negrinhas,escravos,"Rua do Ouvidor, 90",,"J. BOUIS faz leilão hoje na sua casa, rua do Ouvidor n. 90, de huma grande quantidade de escravos de ambos os sexos, com officios e sem elles, constando de pretos carpinteiros , pedreiros, mocambas, lavadeiras, negrinhas, moleques, e escravos da roça, os quaes serão vendidos com condições de boa venda e perfeita saude.",,,,,,,,,,,,,,,,
201,Jornal do Commercio,267,4,http://memoria.bn.br/DocReader/364568_03/1056,9-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravos,"Rua do Ouvidor, 9",,"J. BOUIS fará leilão, no dia acima mencionado, de todos os trastes, moveis, paineis a oleo com ricas molduras, relogio de cima da mesa e candelabros de bronze dourado de hum gosto inteiramente novo, espelhos, pratas, trem de cozinha, louça, cristaes, livros, música para piano, romances, escravos, e tudo o mais que pertence ao dito senhor, que se retira para fora do império.",,,,,,,,,,,,,,,,
202,Jornal do Commercio,267,4,http://memoria.bn.br/DocReader/364568_03/1056,9-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravos,"Rua do Ouvidor, 90",,"J. BOUS faz leilão sábado, em sua casa, rua do Ouvidor n. 90, de huma grande porção de escravos pertencentes a varios herdeiros, que serão vendidos a quem mais ter reserva.",,,,,,,,,,,,,,,,
229,Jornal do Commercio,268,3,http://memoria.bn.br/DocReader/364568_03/1059,10-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,"mocambas cozinheiras e lavadeiras/carpinteiros, sapateiros, alfaiates e roceiros",,,M/F,,negrinhas/ pretos,escravos,"Rua do Ouvidor, 90",,"J. BOUIS faz leilão hoje, em sua casa, rua do Ouvidor n. 90, de huma grande porção de escravos, constando de negrinhas e moleques muito proprios para aprenderem qualquer officio: raparigas, mocambas cozinheiras e lavadeiras, pretos carpinteiros, sapateiros, alfaiates, e huma grnade porção de pretos da roça, provenientes de huma fazenda em liquidação, os quaes serão vendidos com fiança de saude e boas vendas, pelo maior preço que se alcançar.",,,,,,,,,,,,,,,,
230,Jornal do Commercio,268,3,http://memoria.bn.br/DocReader/364568_03/1059,10-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,,,,escravos,"Rua do Ouvidor, 90",,"J. BOUIS fará leilão, no dia acima mencionado, de todos os trastes, paineis a oleo com ricas molduras, relogio de cima da mesa, candelabros de bronze dourado de hum gosto inteiramente novo, espelhos, prata, trem de cozinha, louça, cristaes, livros, musica para plano, romances, escravos, e tudo o mais que pertence ao dito senhor, que se retira para fora do imperio.",,,,,,,,,,,,,,,,
363,Jornal do Commercio,274,4,http://memoria.bn.br/DocReader/364568_03/1084,16-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravos,"Rua do Ouvidor, 90",,"J. BOUIS fara leilão amanhã na sua casa , rua do Ouvidor n. 90 de huma grande porção de escravos de ambos os sexos.",,,,,,,,,,,,,,,,
385,Jornal do Commercio,275,4,http://memoria.bn.br/docreader/364568_03/1088,17-Oct-1840,venda,ofercendo serviço,>1,,,J. Bouis,M,"alfaiates, pedreiros, cozinheiros, cozinheiras, lavadeiras, engommadeiras, mocambas e roceiros",,,M/F,,"negrinhas , pardinhos e pretos",escravos,"Rua do Ouvidor, 90",,"J. BOUIS faz leilão hoje, na sua casa, rua do Ouvidor n. 90, de huma grande diversidade de escravos de ambos os sexos, entre os quaes ha negrinhas, pardinhos , alfaiates, pedreiros, cozinheiros, cozinheiras, lavadeiras, engommadeiras, mocambas, pretos e pretas de roça, os quaes serão arrematados com condição de boa saúde e venda valida.",,,,,,,,,,,,,,,,
426,Jornal do Commercio,278,3,http://memoria.bn.br/docreader/364568_03/1099,20-Oct-1840,venda,oferecendo serviço,3,,,J. Bouis,M,cozinheiro/ carpinteiro/ mocamba,,,M/M/F,,,escravos,"Rua do Ouvidor, 9",,"J. BOUIS faz leilão hoje, na casa acima mencionada, de todos os ricos trastes, constando de hum rico relogio de cima da mesa, de marmore e bronze, hum par de girandolas de hum gosto inteiramente novo, cadeiras de braço, de mogno: hum espelião de moldura douradas, de 6 pés de altura: mesa elastica para 18 pessoas, commodas, camas, sofas, cadeiras, ditas de mogno, ditas americanas, mesa de jogo, vaso com flores, trem de cozinha, de cobre: louça, copos, pratos, e muitos outros trastes, como também huma porção de livros em francez. Prata.- Colheres, garfos, jarro de bacia, apparelhi de chá, castiçaes, tigellas, palliteiro, galheteiro e facas. Paines- Huma rica colleção de paineis a oleo, com molduras douradas, que merecem ser examinados pelos conhecedores das bellas-artes. Escravos- Hum bom cozinheiro, hum carpinteiro e huma mocamba. Todos estes artigos serão vendidos a quem mais der sem reserva nenhuma. Não forão arrematados no 1° leilão por falta de tempo.",,,,,,,,,,,,,,,,
517,Jornal do Commercio,281,4,http://memoria.bn.br/DocReader/364568_03/1112,23-Oct-1840,venda,oferecendo serviço ,>1,,,J. Bouis,M,oficiais e mocambas,,,M/F,,,escravos,"Rua do Ouvidor, 90",,"J. BOUIS fará leilão hoje, em sua casa, rua do Ouvidor n. 90, de huma porção de escravos de ambos os sexos, entre os quaes ha bons officiaes de officio e mocambas, etc., os quaes serão vendidos com fiança de saúde e de boa venda . O leilão annunciado para hoje, na rua da Valla, ficou transferido por justos motivos.",,,,,,,,,,,,,,,,
536,Jornal do Commercio,282,3,http://memoria.bn.br/docreader/364568_03/1115,24-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,"lavadeiras, engommadeiras, mocambas, oficiais e roceiros",,,M/F,,negrinhas/ pretos,escravos,"Rua do Ouvidor, 20",,"J. BOUIS vende em leilão, hoje, na sua casa, rua do Ouvidor n. 20, huma mui linda e grande porção de escravos de ambos os sexos, nos quaes sehão-se negrinhas, moleques, raparigas, lavadeiras, engommadeiras e mocambas: e tambem alguns pretos com varios officios, e muitos outros escravos de roça, os quaes serão vendidos com fiança de saude e boas vendas. A's 10 1/2 horas.",,,,,,,,,,,,,,,,
635,Jornal do Commercio,288,3,http://memoria.bn.br/docreader/364568_03/1139,30-Oct-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravos,"Beco dos Adellos, 1 e 3",,"J.BOUIS fará leilão amanhã, na sua casa , de huma grande porção de escravos de ambos os sexos, que serão vendidos com as condições de boas vendas e perfeita saude. Sexta feira 30 do corrente hão de ser vendidas em leilão, no beco dos Adellos ns. 1 e 3, as fazendas, dividas e amarção pertencentes á casa fallida de Manoel Carvalho de Moura, em lotes separados, ou tudo junto , como mais conviver aos compradores. Principiará ás 10 horas.",,,,,,,,,,,,,,,,
492,Jornal do Commercio,280,4,http://memoria.bn.br/DocReader/364568_03/1108,22-Oct-1840,fuga,,1,,,João Manoel da Silva,M,calafate e alfaiate,Anastacio,,M,,,escravo/ cabra,"Rua dos Pescadores, 45",,"A João Manoel da Silva, da ilha de Brocoió, junto a Paquetá, fugio no dia 12 do corrente, hum escravo de nome Anastacio, cabra, de estatura regular, com falta dos dentes de cima da frente, huma perna algum tanto torta por te-la quebrado: falla muito bem: levou vestido calças de brim com manchas de alcatrão e camisa de riscado azul, e hum ferro ao pescoço: e he bom calafate e alfaiate. Quem o levar á mesma ilha, ou á rua dos Pescadores n. 45, casa do Dr. Thomaz José Pinto Serqueira, ganhará boas alviçaras.",,,,,,,,,,,,,,,,
523,Jornal do Commercio,281,4,http://memoria.bn.br/DocReader/364568_03/1112,23-Oct-1840,fuga,,1,,,João Manoel da Silva,M,calafate e alfaiate,Anastácio,,M,,,escravo cabra,"Rua dos Pescadores, 45",,"A JOÃO Manoel da Silva, da ilha de Brocoió, junto a Paquetá, fugio no dia 12 do corrente, hum escravo de nome Anastacio, cabra, de estatura regular, com falta dos dentes de cima da frente, huma perna algum tanto torta por te-la quebrado: falla muito bem: levou vestido calças de brim com manchas de alcatrão e camisa de riscado azul, e hum ferro ao pescoço: e he bom calafate e alfaiate. Quem o levar á mesma ilha, ou á rua dos Pescadores n. 45, casa do Dr. Thomaz José Pinto Serqueira, ganhará boas alviçaras.",,,,,,,,,,,,,,,,
